domain,category,risk,status,reported_by,notes,added_at,added_by
rtpasia99jp.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpasiajp88.co,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpasiajp88.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpasligacor002.site,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpaslikayabet99.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpb138vip.baby,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbadak178.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbadut69blink.click,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbakwan.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbandartoto.art,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbatik77v1.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbawahoki.online,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbb855.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbee168.autos,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbengkel69top.click,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbenua3.buzz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpberkah-gokil5.sbs,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpberkah-kelas1.sbs,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpberkah.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbesteyp.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbetnation5.click,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbibirgacor.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbigsloto.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbingo4d1.shop,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbinjaiterbaru.space,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbisaqris.one,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbkr.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpblgo88.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbm88.live,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbmx4djepe29.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbocor-sega.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbola228.com,Sportbook,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbola228gacor.fyi,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbolaxxv19.site,Sportbook,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbonanza99.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpborju89hoki.click,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbos.my,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbos303.biz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbosbobeta.com,Sportbook,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbotak123eu.store,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbro.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbtpgood.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbuaya138gcr.cfd,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbujur888-kece.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbuletotortpbuletotortpbuletotortpbuletoto.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbungaselot10.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbuyspin.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpbwtogel.pro,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcabewin77.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcagurbet8.buzz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcahaya77.fun,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcair78a.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcasinosport88.online,Casino,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcastletotobest.org,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcatur10.lat,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcepatbugati.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpceri123gacor.pro,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcip138jos.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcipit88naga.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcipit88sweet.online,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcmr123.services,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcrowntogel1.mikecarey.net,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcrs99.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcuanbet88terpercaya.net-services.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcuanwin77.ink,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpcukongbet1.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdadu4d14.live,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdaget77sale.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdapurtoto.lat,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpddanamax.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdeltaslot88jackpot.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdeluna6.lol,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdepo89-life.beauty,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdepoxitogacor.top,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdetik123dotz.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdetik88jos.fun,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewa123duku.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewa123kilat.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewa4dku9.live,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewa4dku9.vip,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewacukong88.ink,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewagacor77.info,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewahoki88.pro,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewaqq.com,Poker,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewaqqgacor.online,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewe.live,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdewi88slot.lol,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdino69.college,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdokter303a.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdomino4d.baby,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdotaslot.site,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdragon303.life,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdua.store,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpduatoto.pro,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdubai138-mantap2.sbs,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdurenbuah.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpdvs303.ink,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpelangwinc.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpelevens7.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpemas787gacor.store,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpenterslots.lol,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpepisode1.autos,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpetgprize.space,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpexac.click,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpexac.lol,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpfbslot.shop,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpferitogel.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpfire.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpfunny.space,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgaacor.info,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor-idw88.live,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor.ligakutunai.click,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor.rtpbcn.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor2024.fun,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor300.sbs,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor300.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor66.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor77ultra.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor88.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacor88.makeup,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorarwah2.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorcerutu4d.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorhoki22.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorkeren777.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorpeso138.org,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorpoka.club,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorprediksi7.icu,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorpusaka99.hair,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacortotoslot.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorwow77.club,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorwow77.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorwow99.club,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgacorx100.online,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgaharu.vip,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgajah138.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgambolhoki.org,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgame-poka88.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgamessmb88.space,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpganas69blits.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgaruda303gacor.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgaruda4dmaxwin.store,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgarudamaxwin.online,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgas-pin88.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgasbet6.monster,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgatotwinhepi.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgawang01.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgaya4d6.net,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgb88.bond,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgboku4.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgengwd.cfd,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgestun.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpggj777.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpggjbest.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpggjbisa.fun,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpggmtop.fun,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpghk8.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpghk9.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpglamor4.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpglobal.online,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgo.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgocap123price.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgokil.pw,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgokilvegas.space,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgoonline.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgranat18.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgroupfufu4d.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpgtkc89-maxwin.online,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphanslot88max.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphanslot88wortel.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpharta138asli.club,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpharta138asli.sbs,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphavi2.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphavibaru.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphc98.me,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphermes69live.click,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpherorgb.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpheroslot88cuan.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpheroslot88manis.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpheroslot88suka.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpheroslot88wd.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphki.fun,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphok1880.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphoki178re.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphoki28.itjobshift.nl,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphoki88jpslot.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphoki89.autos,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphokiemas88.fit,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphondacoen.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphondajadidong.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphondatotoresmi.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphonslowt.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphotelbet.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphtoto.shop,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtphurajp.pro,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpidb365.beauty,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpidb365.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpidddhhhoki88.fun,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpidebet.pro,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpidxbig23.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpijp88sor.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpilmutoto1.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpilucky88site.lol,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpimcpoker.com,Poker,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpimcpoker.live,Poker,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpindo118.vip,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpindobet88.fit,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpindoslots.monster,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpindosuper.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpindotogelku.vercel.app,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpindovegas.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpinds.today,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
rtpiran.info,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
